0.000000	0.000000	0.0403451
3.921569	0.000000	0.0399755
7.843137	0.000000	0.0383859
11.764706	0.000000	0.0368424
15.686275	0.000000	0.0364697
19.607843	0.000000	0.0379134
23.529412	0.000000	0.0387838
27.450980	0.000000	0.0390351
31.372549	0.000000	0.0387008
35.294118	0.000000	0.0383316
39.215686	0.000000	0.0379116
43.137255	0.000000	0.0373927
47.058824	0.000000	0.0379807
50.980392	0.000000	0.0372424
54.901961	0.000000	0.0351563
58.823529	0.000000	0.0331317
62.745098	0.000000	0.0331391
66.666667	0.000000	0.0338351
70.588235	0.000000	0.03334
74.509804	0.000000	0.0334741
78.431373	0.000000	0.0309195
82.352941	0.000000	0.0299671
86.274510	0.000000	0.0285672
90.196078	0.000000	0.0255429
94.117647	0.000000	0.0215232
98.039216	0.000000	0.019684
101.960784	0.000000	0.0180935
105.882353	0.000000	0.0164168
109.803922	0.000000	0.0174381
113.725490	0.000000	0.0172889
117.647059	0.000000	0.0163821
121.568627	0.000000	0.0165863
125.490196	0.000000	0.0155891
129.411765	0.000000	0.0134552
133.333333	0.000000	0.00992974
137.254902	0.000000	0.00730251
141.176471	0.000000	0.00773446
145.098039	0.000000	0.005651
149.019608	0.000000	0.00462448
152.941176	0.000000	0.00651281
156.862745	0.000000	0.00533347
160.784314	0.000000	0.0051906
164.705882	0.000000	0.00471883
168.627451	0.000000	0.00613056
172.549020	0.000000	0.00802298
176.470588	0.000000	0.00809419
180.392157	0.000000	0.00715192
184.313725	0.000000	0.0102595
188.235294	0.000000	0.0120858
192.156863	0.000000	0.0132368
196.078431	0.000000	0.0145827
200.000000	0.000000	0.0159336
203.921569	0.000000	0.018945
207.843137	0.000000	0.0240934
211.764706	0.000000	0.0263221
215.686275	0.000000	0.0268863
219.607843	0.000000	0.0277324
223.529412	0.000000	0.0294359
227.450980	0.000000	0.029653
231.372549	0.000000	0.0309364
235.294118	0.000000	0.0317775
239.215686	0.000000	0.0333437
243.137255	0.000000	0.0327077
247.058824	0.000000	0.0285594
250.980392	0.000000	0.0278268
254.901961	0.000000	0.0289018
258.823529	0.000000	0.0306488
262.745098	0.000000	0.0342038
266.666667	0.000000	0.0374569
270.588235	0.000000	0.0392968
274.509804	0.000000	0.040902
278.431373	0.000000	0.0412714
282.352941	0.000000	0.0411659
286.274510	0.000000	0.0422007
290.196078	0.000000	0.0429222
294.117647	0.000000	0.0426147
298.039216	0.000000	0.0425319
301.960784	0.000000	0.0419809
305.882353	0.000000	0.0421007
309.803922	0.000000	0.0409082
313.725490	0.000000	0.040638
317.647059	0.000000	0.039164
321.568627	0.000000	0.0376334
325.490196	0.000000	0.0387039
329.411765	0.000000	0.0409077
333.333333	0.000000	0.0380758
337.254902	0.000000	0.0346971
341.176471	0.000000	0.0335744
345.098039	0.000000	0.0308703
349.019608	0.000000	0.0309463
352.941176	0.000000	0.0307834
356.862745	0.000000	0.0326345
360.784314	0.000000	0.0334385
364.705882	0.000000	0.0331485
368.627451	0.000000	0.0320269
372.549020	0.000000	0.0346016
376.470588	0.000000	0.0351419
380.392157	0.000000	0.0363373
384.313725	0.000000	0.0338057
388.235294	0.000000	0.0338344
392.156863	0.000000	0.0351613
396.078431	0.000000	0.0374683
400.000000	0.000000	0.0397768
403.921569	0.000000	0.0393852
407.843137	0.000000	0.0370912
411.764706	0.000000	0.0372905
415.686275	0.000000	0.0364111
419.607843	0.000000	0.0373294
423.529412	0.000000	0.0392474
427.450980	0.000000	0.0394248
431.372549	0.000000	0.040123
435.294118	0.000000	0.0408143
439.215686	0.000000	0.0402199
443.137255	0.000000	0.0381235
447.058824	0.000000	0.0398235
450.980392	0.000000	0.0397104
454.901961	0.000000	0.0411061
458.823529	0.000000	0.0413713
462.745098	0.000000	0.043473
466.666667	0.000000	0.0451091
470.588235	0.000000	0.045471
474.509804	0.000000	0.0462922
478.431373	0.000000	0.0460283
482.352941	0.000000	0.0439329
486.274510	0.000000	0.0425286
490.196078	0.000000	0.0439522
494.117647	0.000000	0.0449247
498.039216	0.000000	0.0426643
501.960784	0.000000	0.0419688
505.882353	0.000000	0.0449326
509.803922	0.000000	0.0449521
513.725490	0.000000	0.0454807
517.647059	0.000000	0.0440356
521.568627	0.000000	0.0409058
525.490196	0.000000	0.0394156
529.411765	0.000000	0.0382431
533.333333	0.000000	0.0384764
537.254902	0.000000	0.0414269
541.176471	0.000000	0.0410442
545.098039	0.000000	0.0389127
549.019608	0.000000	0.0366943
552.941176	0.000000	0.0362792
556.862745	0.000000	0.0375233
560.784314	0.000000	0.0391461
564.705882	0.000000	0.0397773
568.627451	0.000000	0.041471
572.549020	0.000000	0.0441852
576.470588	0.000000	0.0443125
580.392157	0.000000	0.0438734
584.313725	0.000000	0.0470853
588.235294	0.000000	0.0475265
592.156863	0.000000	0.0485476
596.078431	0.000000	0.0485453
600.000000	0.000000	0.0484973
603.921569	0.000000	0.0481065
607.843137	0.000000	0.0483848
611.764706	0.000000	0.047578
615.686275	0.000000	0.0465656
619.607843	0.000000	0.0449987
623.529412	0.000000	0.0447245
627.450980	0.000000	0.0450321
631.372549	0.000000	0.0435264
635.294118	0.000000	0.041294
639.215686	0.000000	0.0405835
643.137255	0.000000	0.0385932
647.058824	0.000000	0.0370101
650.980392	0.000000	0.0370767
654.901961	0.000000	0.0363521
658.823529	0.000000	0.033886
662.745098	0.000000	0.0329322
666.666667	0.000000	0.0329042
670.588235	0.000000	0.0322908
674.509804	0.000000	0.0310645
678.431373	0.000000	0.0307833
682.352941	0.000000	0.0312736
686.274510	0.000000	0.0312933
690.196078	0.000000	0.0329801
694.117647	0.000000	0.0326389
698.039216	0.000000	0.0319075
701.960784	0.000000	0.0336502
705.882353	0.000000	0.0346567
709.803922	0.000000	0.0337859
713.725490	0.000000	0.0317118
717.647059	0.000000	0.0334232
721.568627	0.000000	0.032863
725.490196	0.000000	0.0327749
729.411765	0.000000	0.0346306
733.333333	0.000000	0.0379143
737.254902	0.000000	0.0402074
741.176471	0.000000	0.0402433
745.098039	0.000000	0.0428498
749.019608	0.000000	0.045807
752.941176	0.000000	0.0458888
756.862745	0.000000	0.045141
760.784314	0.000000	0.0455541
764.705882	0.000000	0.0428021
768.627451	0.000000	0.0408302
772.549020	0.000000	0.039129
776.470588	0.000000	0.041377
780.392157	0.000000	0.0408102
784.313725	0.000000	0.0400536
788.235294	0.000000	0.0372478
792.156863	0.000000	0.0375634
796.078431	0.000000	0.0389288
800.000000	0.000000	0.0392852
803.921569	0.000000	0.0387669
807.843137	0.000000	0.0383521
811.764706	0.000000	0.0386949
815.686275	0.000000	0.0390121
819.607843	0.000000	0.0396079
823.529412	0.000000	0.0403402
827.450980	0.000000	0.0408344
831.372549	0.000000	0.0394548
835.294118	0.000000	0.0397936
839.215686	0.000000	0.041489
843.137255	0.000000	0.0434508
847.058824	0.000000	0.0441839
850.980392	0.000000	0.0427609
854.901961	0.000000	0.0435639
858.823529	0.000000	0.0420573
862.745098	0.000000	0.0401868
866.666667	0.000000	0.0378095
870.588235	0.000000	0.0369052
874.509804	0.000000	0.0364355
878.431373	0.000000	0.0336214
882.352941	0.000000	0.0322767
886.274510	0.000000	0.0312645
890.196078	0.000000	0.029762
894.117647	0.000000	0.0281822
898.039216	0.000000	0.0296355
901.960784	0.000000	0.0299577
905.882353	0.000000	0.0307245
909.803922	0.000000	0.0298546
913.725490	0.000000	0.0303781
917.647059	0.000000	0.0302867
921.568627	0.000000	0.0299385
925.490196	0.000000	0.031653
929.411765	0.000000	0.0288637
933.333333	0.000000	0.0297731
937.254902	0.000000	0.0306057
941.176471	0.000000	0.0310787
945.098039	0.000000	0.030291
949.019608	0.000000	0.0296494
952.941176	0.000000	0.0285135
956.862745	0.000000	0.0280651
960.784314	0.000000	0.0283425
964.705882	0.000000	0.0273051
968.627451	0.000000	0.0274766
972.549020	0.000000	0.0304971
976.470588	0.000000	0.0330235
980.392157	0.000000	0.0336085
